inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,46.8700576850888,45.8700576850888,44.8700576850888,43.8700576850888,42.8700576850888,42.077164466275356,41.662950903902264,41.21320343559642,40.21320343559642,39.21320343559642,38.21320343559642,38.29898987322333,inf,36.97056274847714,37.14213562373095,36.14213562373095,35.14213562373095,34.72792206135786,35.81370849898477,34.72792206135786,35.14213562373095,36.14213562373095,37.349242404917504,36.7634559672906,37.7634559672906,38.7634559672906,39.7634559672906,40.7634559672906,41.7634559672906,42.38477631085024,42.798989873223334,43.798989873223334,45.298989873223334,46.798989873223334,47.798989873223334,48.798989873223334,49.798989873223334,50.798989873223334,51.798989873223334,53.298989873223334,54.4558441227157,55.9558441227157,56.4558441227157,57.9558441227157,59.54163056034261,60.16295090390226,61.54163056034261,62.16295090390226,63.66295090390226,64.99137802864844,65.28427124746189,inf,inf,68.94112549695427,70.44112549695427,72.26955262170047,73.59797974644665,75.09797974644665,76.59797974644664,77.14823227814081,78.26955262170046,inf,inf,80.5624458405139,81.68376618407355,84.18376618407355,84.14823227814081,inf,inf
inf,inf,45.45584412271571,44.45584412271571,43.45584412271571,42.45584412271571,41.45584412271571,40.662950903902264,40.74873734152917,39.92031021678297,39.29898987322333,37.79898987322333,36.79898987322333,inf,35.97056274847714,36.88477631085024,35.7634559672906,34.849242404917504,33.72792206135786,33.81370849898477,33.72792206135786,34.849242404917504,35.43502884254441,35.349242404917504,36.849242404917504,37.349242404917504,38.849242404917504,40.17766952966369,41.17766952966369,41.47056274847715,41.38477631085024,42.88477631085024,43.38477631085024,44.88477631085024,46.38477631085024,47.88477631085024,49.88477631085024,50.21320343559643,51.71320343559643,52.21320343559643,53.04163056034261,54.04163056034261,55.04163056034261,56.04163056034261,57.54163056034261,58.04163056034261,59.54163056034261,60.04163056034261,61.54163056034261,62.870057685088796,63.870057685088796,64.8700576850888,66.3700576850888,67.52691193458118,68.64823227814082,70.14823227814082,71.47665940288701,73.97665940288701,73.76955262170046,75.26955262170046,76.14823227814081,77.14823227814081,78.64823227814081,79.26955262170046,79.5624458405139,81.0624458405139,82.26955262170046,83.14823227814081,83.5624458405139,inf
inf,46.04163056034262,45.04163056034262,44.04163056034262,43.04163056034262,42.627416997969526,41.54163056034262,40.04163056034262,39.24873734152917,39.29898987322333,37.79898987322333,37.884776310850235,inf,35.384776310850235,34.97056274847714,35.05634918610405,34.7634559672906,34.22792206135786,32.72792206135786,32.31370849898477,32.72792206135786,34.22792206135786,33.93502884254441,35.05634918610406,35.93502884254441,37.43502884254441,38.7634559672906,40.2634559672906,40.05634918610406,39.97056274847715,40.97056274847715,41.97056274847715,42.97056274847715,44.47056274847715,45.798989873223334,47.298989873223334,48.798989873223334,49.62741699796952,51.12741699796952,51.62741699796952,52.62741699796952,54.12741699796952,54.62741699796952,56.12741699796952,56.62741699796952,58.12741699796952,58.62741699796952,60.12741699796952,61.4558441227157,62.4558441227157,63.9558441227157,65.11269837220809,66.23401871576773,66.52691193458118,68.02691193458118,69.35533905932736,70.85533905932736,72.35533905932736,73.85533905932736,74.73401871576772,75.85533905932736,77.23401871576772,77.14823227814081,78.14823227814081,79.64823227814081,80.14823227814081,81.64823227814081,82.14823227814081,83.14823227814081,inf
inf,inf,inf,43.627416997969526,43.127416997969526,41.627416997969526,41.127416997969526,39.627416997969526,38.627416997969526,37.83452377915608,37.884776310850235,36.384776310850235,35.884776310850235,34.384776310850235,34.47056274847714,33.55634918610405,34.47056274847715,33.349242404917504,32.43502884254441,31.313708498984766,32.43502884254441,33.849242404917504,32.93502884254441,33.81370849898477,inf,inf,inf,inf,38.55634918610406,40.05634918610406,41.38477631085024,42.88477631085024,43.38477631085024,44.38477631085024,45.88477631085024,47.88477631085024,48.21320343559643,49.71320343559643,50.21320343559643,51.71320343559643,52.21320343559643,53.21320343559643,54.71320343559643,55.21320343559643,56.71320343559643,57.21320343559643,58.21320343559643,59.71320343559643,61.07716446627535,62.198484809834994,63.698484809834994,64.11269837220809,65.11269837220809,66.61269837220809,67.94112549695427,inf,71.44112549695427,71.73401871576772,73.23401871576772,73.73401871576772,75.23401871576772,75.73401871576772,77.23401871576772,77.73401871576772,78.73401871576772,79.73401871576772,80.73401871576772,82.23401871576772,83.5624458405139,inf
inf,45.213203435596434,44.213203435596434,43.213203435596434,42.213203435596434,41.213203435596434,40.213203435596434,39.213203435596434,38.213203435596434,37.213203435596434,36.42031021678299,35.79898987322334,34.97056274847714,33.97056274847714,32.97056274847714,32.55634918610405,33.47056274847715,32.349242404917504,31.43502884254441,30.313708498984766,31.43502884254441,32.349242404917504,31.93502884254441,32.31370849898477,32.93502884254441,33.93502884254441,34.93502884254441,36.43502884254441,37.93502884254441,39.43502884254441,40.93502884254441,42.93502884254441,44.38477631085024,46.213203435596434,45.798989873223334,46.798989873223334,47.798989873223334,48.798989873223334,49.798989873223334,50.798989873223334,51.798989873223334,52.798989873223334,53.798989873223334,54.798989873223334,55.798989873223334,57.298989873223334,57.83452377915606,58.9558441227157,60.07716446627535,62.07716446627535,62.698484809834994,64.198484809835,65.52691193458118,67.02691193458118,68.52691193458118,69.31980515339463,70.31980515339463,71.31980515339463,72.31980515339463,73.31980515339463,74.31980515339463,75.31980515339463,76.31980515339463,77.31980515339463,78.31980515339463,79.31980515339463,81.31980515339463,83.5624458405139,84.14823227814081,inf
inf,46.33452377915608,45.33452377915608,44.127416997969526,42.627416997969526,42.127416997969526,40.627416997969526,40.127416997969526,38.627416997969526,37.29898987322334,35.79898987322334,34.29898987322334,34.177669529663696,33.59188309203679,33.05634918610405,31.55634918610405,31.642135623730955,31.349242404917504,30.43502884254441,29.313708498984766,30.39949493661167,31.520815280171313,30.93502884254441,30.813708498984766,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,56.83452377915606,57.9558441227157,60.4558441227157,60.57716446627535,62.07716446627535,63.40559159102153,64.90559159102153,66.40559159102153,67.90559159102153,69.40559159102153,70.73401871576772,72.23401871576772,74.14823227814081,74.44112549695427,74.73401871576772,75.73401871576772,77.23401871576772,77.73401871576772,79.23401871576772,79.73401871576772,81.23401871576772,82.73401871576772,84.23401871576772,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,32.177669529663696,32.2634559672906,32.177669529663696,31.263455967290597,30.142135623730955,29.849242404917504,29.727922061357862,28.313708498984766,28.39949493661167,29.020815280171313,29.89949493661167,28.813708498984766,28.727922061357862,29.985281374238575,30.520815280171313,29.19238815542512,29.106601717798217,30.606601717798217,33.10660171779821,32.72792206135786,34.22792206135786,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,55.83452377915606,56.9558441227157,58.4558441227157,59.9558441227157,61.28427124746189,62.78427124746189,64.28427124746189,65.78427124746189,67.28427124746189,68.78427124746189,70.78427124746189,72.78427124746189,74.28427124746189,75.78427124746189,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.7634559672906,30.849242404917504,30.970562748477146,29.142135623730955,29.227922061357862,27.727922061357862,27.813708498984766,26.89949493661167,28.020815280171313,27.39949493661167,27.313708498984766,28.57106781186548,28.485281374238575,28.778174593052025,27.69238815542512,28.813708498984763,29.813708498984763,31.313708498984763,32.81370849898477,34.14213562373095,35.64213562373095,36.970562748477136,inf,inf,40.970562748477136,42.470562748477136,43.970562748477136,45.470562748477136,46.79898987322332,48.29898987322332,49.79898987322332,51.29898987322332,53.79898987322332,54.83452377915606,56.33452377915606,58.83452377915606,59.870057685088796,61.370057685088796,inf,inf,inf,inf,68.69848480983498,70.19848480983498,72.69848480983498,73.73401871576772,75.23401871576772,76.73401871576772,78.23401871576772,79.73401871576772,81.23401871576772,82.73401871576772,84.23401871576772,86.23401871576772,87.73401871576772,89.23401871576772,inf
inf,47.97056274847714,46.47056274847714,44.97056274847714,43.64213562373096,42.14213562373096,41.14213562373096,39.64213562373096,37.64213562373096,36.14213562373096,34.64213562373096,33.14213562373096,31.849242404917504,30.349242404917504,29.349242404917504,29.263455967290597,28.142135623730955,29.020815280171313,27.43502884254441,26.313708498984766,25.89949493661167,26.985281374238575,25.89949493661167,26.985281374238575,27.07106781186548,27.19238815542512,26.778174593052025,26.69238815542512,27.69238815542512,29.19238815542512,30.69238815542512,32.19238815542512,34.19238815542512,35.55634918610404,36.55634918610404,38.05634918610404,39.55634918610404,41.05634918610404,43.05634918610404,44.55634918610404,45.38477631085023,46.88477631085023,inf,50.420310216782966,51.920310216782966,53.420310216782966,54.920310216782966,56.24873734152915,57.74873734152915,59.24873734152915,60.74873734152915,62.24873734152915,63.74873734152915,inf,70.11269837220807,70.19848480983498,70.11269837220807,71.61269837220807,73.11269837220807,74.61269837220807,76.11269837220807,77.61269837220807,79.11269837220807,80.61269837220807,inf,84.14823227814081,85.64823227814081,87.14823227814081,88.64823227814081,inf
inf,48.55634918610405,47.05634918610405,45.05634918610405,43.55634918610405,43.22792206135786,41.72792206135786,40.22792206135786,38.22792206135786,36.72792206135786,35.22792206135786,33.22792206135786,31.727922061357862,30.7634559672906,29.43502884254441,27.93502884254441,27.142135623730955,27.020815280171313,26.39949493661167,25.313708498984766,24.89949493661167,24.985281374238575,24.89949493661167,24.985281374238575,25.57106781186548,25.69238815542512,25.278174593052025,26.399494936611667,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,33.14213562373096,31.813708498984766,30.313708498984766,29.349242404917504,28.020815280171313,26.520815280171313,25.020815280171313,24.39949493661167,24.313708498984766,24.606601717798217,23.485281374238575,24.39949493661167,23.485281374238575,23.57106781186548,24.19238815542512,24.278174593052025,25.36396103067893,24.520815280171313,24.606601717798217,24.520815280171313,25.642135623730955,26.763455967290597,inf,inf,inf,inf,inf,inf,inf,inf,36.14213562373096,36.435028842544405,36.3492424049175,37.8492424049175,39.677669529663696,39.97056274847714,40.97056274847714,42.47056274847714,43.97056274847714,45.47056274847714,46.97056274847714,48.47056274847714,49.93502884254439,50.88477631085022,49.763455967290575,49.84924240491748,49.763455967290575,50.763455967290575,52.263455967290575,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,inf,inf,inf,inf,inf,inf,35.89949493661166,35.52081528017131,34.02081528017131,32.89949493661167,33.22792206135786,31.727922061357862,30.39949493661167,28.89949493661167,27.39949493661167,25.89949493661167,24.39949493661167,22.89949493661167,22.985281374238575,23.57106781186548,22.485281374238575,22.89949493661167,22.985281374238575,22.07106781186548,23.156854249492383,23.278174593052025,23.36396103067893,23.98528137423857,23.106601717798217,23.520815280171313,25.020815280171313,25.763455967290597,26.763455967290597,28.263455967290597,29.763455967290597,31.263455967290597,31.69238815542512,32.60660171779821,32.52081528017131,34.02081528017131,36.02081528017131,34.935028842544405,36.05634918610405,37.55634918610405,38.55634918610405,40.05634918610405,41.384776310850235,42.884776310850235,44.384776310850235,45.884776310850235,47.21320343559642,48.71320343559642,48.43502884254439,49.056349186104036,48.763455967290575,48.34924240491748,49.47056274847713,50.97056274847713,51.97056274847713,52.97056274847713,54.47056274847713,55.97056274847713,57.47056274847713,58.642135623730944,58.556349186104036,59.67766952966368,61.17766952966368,61.763455967290575,inf
inf,inf,38.692388155425114,37.692388155425114,36.93502884254441,35.81370849898477,34.69238815542512,34.89949493661166,34.81370849898476,33.39949493661167,31.899494936611667,31.98528137423857,31.899494936611667,30.985281374238575,29.485281374238575,27.985281374238575,26.485281374238575,24.985281374238575,22.985281374238575,21.485281374238575,21.57106781186548,21.485281374238575,21.57106781186548,21.485281374238575,21.07106781186548,21.156854249492383,21.778174593052025,21.86396103067893,22.98528137423857,22.106601717798217,23.22792206135786,24.3492424049175,25.8492424049175,26.970562748477146,28.470562748477146,29.798989873223338,31.298989873223338,30.69238815542512,31.106601717798217,32.22792206135786,34.22792206135786,34.52081528017131,33.935028842544405,35.935028842544405,37.935028842544405,39.435028842544405,41.38477631085024,42.177669529663696,43.50609665440988,46.00609665440988,45.79898987322333,47.29898987322333,48.76345596729058,46.93502884254439,48.0208152801713,47.93502884254439,47.34924240491748,48.84924240491748,51.34924240491748,52.3492424049175,53.8492424049175,55.79898987322332,57.29898987322332,57.38477631085022,57.142135623730944,57.556349186104036,59.056349186104036,60.34924240491748,inf,inf
inf,40.106601717798206,39.81370849898476,38.10660171779821,36.27817459305202,34.81370849898477,33.69238815542512,34.77817459305203,33.48528137423857,31.98528137423857,31.86396103067893,30.48528137423857,31.813708498984763,30.89949493661167,inf,inf,inf,inf,inf,inf,20.07106781186548,20.156854249492383,20.07106781186548,20.36396103067893,20.242640687119287,19.656854249492383,21.156854249492383,20.86396103067893,21.98528137423857,21.106601717798217,22.22792206135786,24.05634918610405,25.55634918610405,27.55634918610405,28.384776310850242,29.884776310850242,inf,29.69238815542512,30.106601717798217,31.606601717798217,33.10660171779821,32.52081528017131,34.02081528017131,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,45.93502884254439,46.0208152801713,45.93502884254439,47.43502884254439,49.93502884254439,50.935028842544405,52.435028842544405,54.935028842544405,55.97056274847714,56.8492424049175,56.22792206135785,56.142135623730944,57.642135623730944,58.93502884254439,inf,inf,inf
